SalesOrderID,OrderDate,DueDate,ShipDate,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,SubTotal,Freight,TotalDue
67283,11-04-2020,17-04-2020,17-04-2020,SO67283,PO11861113894,10-4020-000017,17,277,592.71,15.9,608.61
67284,11-04-2020,17-04-2020,14-04-2020,SO67284,PO11484111023,10-4020-000594,594,277,31600.2166,952.65,32552.8666
67285,11-04-2020,17-04-2020,20-04-2020,SO67285,PO11049134394,10-4020-000679,679,278,429.06,13.23,442.29
67286,12-04-2020,17-04-2020,17-04-2020,SO67286,PO11136127520,10-4020-000120,120,268,11802.53,354.19,12156.72
67287,12-04-2020,17-04-2020,20-04-2020,SO67287,PO10730119334,10-4020-000491,491,281,74576.5496,2232.94,76809.4896
67288,12-04-2020,17-04-2020,17-04-2020,SO67288,PO10527192676,10-4020-000480,480,278,4393.55,130.05,4523.6
67289,13-04-2020,20-04-2020,20-04-2020,SO67289,PO10324110444,10-4020-000196,196,282,35809.149,1069.73,36878.879
67290,13-04-2020,20-04-2020,20-04-2020,SO67290,PO10237115936,10-4020-000041,41,281,9653.4154,287.07,9940.4854
67291,13-04-2020,20-04-2020,15-04-2020,SO67291,PO10092126113,10-4020-000252,252,277,1074.24,33.12,1107.36
67292,13-04-2020,20-04-2020,17-04-2020,SO67292,PO551144976,10-4020-000004,4,275,52031.5996,1561.82,53593.4196
67293,13-04-2020,20-04-2020,21-04-2020,SO67293,PO696115625,10-4020-000232,232,282,4347.99,127.93,4475.92
67294,14-04-2020,21-04-2020,21-04-2020,SO67294,PO899165491,10-4020-000290,290,283,55486.9584,1656.14,57143.0984
67295,14-04-2020,21-04-2020,22-04-2020,SO67295,PO1711155302,10-4020-000245,245,285,62809.9397,1900.19,64710.1297
67296,14-04-2020,21-04-2020,20-04-2020,SO67296,PO1682139621,10-4020-000572,572,289,24.29,0.75,25.04
67297,14-04-2020,21-04-2020,17-04-2020,SO67297,PO2552176926,10-4020-000506,506,280,91335.1256,2831.31,94166.4356
67298,14-04-2020,21-04-2020,23-04-2020,SO67298,PO2755196827,10-4020-000205,205,276,101438.0628,3118.44,104556.5028
67299,14-04-2020,21-04-2020,23-04-2020,SO67299,PO3016155212,10-4020-000183,183,275,4718.83,139.85,4858.68
67300,14-04-2020,21-04-2020,20-04-2020,SO67300,PO2929197209,10-4020-000380,380,283,251.94,6.82,258.76
67301,14-04-2020,21-04-2020,22-04-2020,SO67301,PO20126125116,10-4020-000421,421,276,26.72,0.82,27.54
67302,15-04-2020,22-04-2020,24-04-2020,SO67302,PO18473194134,10-4020-000442,442,285,44879.4,1358.78,46238.18
67303,15-04-2020,22-04-2020,24-04-2020,SO67303,PO18850164819,10-4020-000117,117,279,194.36,5.99,200.35
67304,15-04-2020,22-04-2020,21-04-2020,SO67304,PO18444191982,10-4020-000227,227,285,57192.8152,1777.36,58970.1752
67305,15-04-2020,22-04-2020,21-04-2020,SO67305,PO16298111473,10-4020-000599,599,281,116153.1663,3512.67,119665.8363
67306,15-04-2020,22-04-2020,23-04-2020,SO67306,PO14616128031,10-4020-000634,634,290,6450.67,193.52,6644.19
67307,16-04-2020,23-04-2020,20-04-2020,SO67307,PO14413128868,10-4020-000383,383,281,84.43,2.27,86.7
67308,17-04-2020,24-04-2020,22-04-2020,SO67308,PO14355172166,10-4020-000286,286,282,3960.71,118.16,4078.87
67309,17-04-2020,24-04-2020,24-04-2020,SO67309,PO14094179707,10-4020-000253,253,287,3638.3,109.32,3747.62
67310,18-04-2020,24-04-2020,22-04-2020,SO67310,PO14123148808,10-4020-000578,578,283,242.99,7.49,250.48
67311,18-04-2020,24-04-2020,22-04-2020,SO67311,PO13833167905,10-4020-000095,95,281,9473.46,284.2,9757.66
67312,18-04-2020,24-04-2020,28-04-2020,SO67312,PO12035152010,10-4020-000123,123,290,6203.98,185.33,6389.31
67313,19-04-2020,24-04-2020,28-04-2020,SO67313,PO10179119017,10-4020-000027,27,279,809.76,24.97,834.73
67314,19-04-2020,24-04-2020,22-04-2020,SO67314,PO3828116396,10-4020-000414,414,277,41943.8153,1255.3,43199.1153
67315,19-04-2020,24-04-2020,24-04-2020,SO67315,PO7105133864,10-4020-000668,668,287,7264.054,217.18,7481.234
67316,20-04-2020,27-04-2020,29-04-2020,SO67316,PO4495115494,10-4020-000496,496,285,82934.8257,2494.09,85428.9157
67317,20-04-2020,27-04-2020,24-04-2020,SO67317,PO6032167181,10-4020-000177,177,290,12916.78,387.55,13304.33
67318,20-04-2020,27-04-2020,27-04-2020,SO67318,PO6409141464,10-4020-000292,292,275,5871.05,175.11,6046.16
67319,20-04-2020,27-04-2020,22-04-2020,SO67319,PO4930193183,10-4020-000425,425,285,3173.88,93.99,3267.87
67320,20-04-2020,27-04-2020,23-04-2020,SO67320,PO5626199373,10-4020-000166,166,275,52815.08,1592.89,54407.97
67321,20-04-2020,27-04-2020,24-04-2020,SO67321,PO7076150186,10-4020-000505,505,287,50354.84,1518.72,51873.56
67322,20-04-2020,27-04-2020,24-04-2020,SO67322,PO6612121393,10-4020-000110,110,280,63235.52,1899.93,65135.45
67323,20-04-2020,27-04-2020,24-04-2020,SO67323,PO5423145033,10-4020-000639,639,289,1806.55,54.85,1861.4
67324,21-04-2020,28-04-2020,29-04-2020,SO67324,PO5452147202,10-4020-000320,320,289,57287.7433,1714.3,59002.0433
67325,21-04-2020,28-04-2020,24-04-2020,SO67325,PO7859144943,10-4020-000221,221,281,34238.9146,1017.3,35256.2146
67326,21-04-2020,28-04-2020,30-04-2020,SO67326,PO6380183020,10-4020-000597,597,275,865.54,26.69,892.23
67327,22-04-2020,29-04-2020,30-04-2020,SO67327,PO6467126287,10-4020-000660,660,277,31153.9038,930.5,32084.4038
67328,22-04-2020,29-04-2020,01-05-2020,SO67328,PO5916141589,10-4020-000392,392,289,746.79,22.47,769.26
67329,22-04-2020,29-04-2020,28-04-2020,SO67329,PO4872112080,10-4020-000086,86,289,7776.94,232.15,8009.09
67330,23-04-2020,30-04-2020,27-04-2020,SO67330,PO5394143770,10-4020-000094,94,275,702.21,21.65,723.86
67331,23-04-2020,30-04-2020,29-04-2020,SO67331,PO3741116971,10-4020-000404,404,279,5148.15,154.44,5302.59
67332,23-04-2020,30-04-2020,30-04-2020,SO67332,PO6235122123,10-4020-000431,431,277,8344.01,249.83,8593.84
67333,23-04-2020,30-04-2020,29-04-2020,SO67333,PO4524133435,10-4020-000482,482,289,30029.3,900.42,30929.72
67334,24-04-2020,01-05-2020,30-04-2020,SO67334,PO5075120946,10-4020-000344,344,283,48.59,1.5,50.09
67335,24-04-2020,01-05-2020,01-05-2020,SO67335,PO1479138681,10-4020-000673,673,276,1912.3,57.82,1970.12
67336,25-04-2020,01-05-2020,28-04-2020,SO67336,PO2436172115,10-4020-000241,241,276,3589.79,107.69,3697.48
67337,25-04-2020,01-05-2020,04-05-2020,SO67337,PO1421189564,10-4020-000325,325,287,293.93,7.96,301.89
67338,25-04-2020,01-05-2020,28-04-2020,SO67338,PO3538153782,10-4020-000229,229,286,2402.42,72.1,2474.52
67339,25-04-2020,01-05-2020,01-05-2020,SO67339,PO3509143630,10-4020-000139,139,286,23800.5334,702.89,24503.4234
67340,25-04-2020,01-05-2020,28-04-2020,SO67340,PO4176157624,10-4020-000458,458,279,672.29,20.17,692.46
67341,26-04-2020,01-05-2020,05-05-2020,SO67341,PO6554170183,10-4020-000387,387,279,356.9,11,367.9
67342,26-04-2020,01-05-2020,01-05-2020,SO67342,PO8004141573,10-4020-000231,231,290,30634.92,921.5,31556.42
67343,26-04-2020,01-05-2020,01-05-2020,SO67343,PO8410198369,10-4020-000538,538,282,36830.4809,1098.66,37929.1409
67344,26-04-2020,01-05-2020,05-05-2020,SO67344,PO9454170133,10-4020-000591,591,290,362.3,10.02,372.32
67345,27-04-2020,04-05-2020,01-05-2020,SO67345,PO9367169959,10-4020-000664,664,290,509.31,15.33,524.64
67346,28-04-2020,05-05-2020,06-05-2020,SO67346,PO9338145989,10-4020-000451,451,287,41375.1,1250,42625.1
67347,28-04-2020,05-05-2020,07-05-2020,SO67347,PO8787117055,10-4020-000523,523,276,27768.388,821.49,28589.878
67348,28-04-2020,05-05-2020,07-05-2020,SO67348,PO9889141767,10-4020-000494,494,279,27307.9348,821.72,28129.6548
67349,29-04-2020,06-05-2020,08-05-2020,SO67349,PO9831186318,10-4020-000081,81,279,36885.3606,1100.02,37985.3806
67350,29-04-2020,06-05-2020,07-05-2020,SO67350,PO10034131333,10-4020-000305,305,277,802.4,24.74,827.14
69309,30-04-2020,07-05-2020,08-05-2020,SO69309,PO11281123848,10-4020-000068,68,289,7041.5,176.12,7217.62
69310,30-04-2020,07-05-2020,05-05-2020,SO69310,PO19140122828,10-4020-000681,681,289,249.54,6.24,255.78
69388,01-05-2020,08-05-2020,05-05-2020,SO69388,PO406136617,10-4020-000663,663,289,1210.49,41.07,1251.56
69389,01-05-2020,08-05-2020,12-05-2020,SO69389,PO20039111182,10-4020-000065,65,285,5105.48,150.17,5255.65
69390,01-05-2020,08-05-2020,11-05-2020,SO69390,PO20242146443,10-4020-000390,390,278,26.72,0.82,27.54
69391,01-05-2020,08-05-2020,08-05-2020,SO69391,PO19691125027,10-4020-000353,353,285,4256.94,127.34,4384.28
69392,01-05-2020,08-05-2020,06-05-2020,SO69392,PO20184195444,10-4020-000358,358,282,387.9,11.85,399.75
69393,01-05-2020,08-05-2020,06-05-2020,SO69393,PO19923114948,10-4020-000018,18,277,32183.8,976.49,33160.29
69394,01-05-2020,08-05-2020,07-05-2020,SO69394,PO19546195663,10-4020-000206,206,279,23316.11,700.61,24016.72
69395,02-05-2020,08-05-2020,05-05-2020,SO69395,PO19053114181,10-4020-000178,178,282,890.82,26.72,917.54
69396,02-05-2020,08-05-2020,08-05-2020,SO69396,PO19227139814,10-4020-000210,210,278,6187.18,183.14,6370.32
69397,02-05-2020,08-05-2020,07-05-2020,SO69397,PO18879152551,10-4020-000064,64,285,26194.94,788.72,26983.66
69398,02-05-2020,08-05-2020,11-05-2020,SO69398,PO17632193764,10-4020-000028,28,285,868.83,25.06,893.89
69399,02-05-2020,08-05-2020,11-05-2020,SO69399,PO17661173810,10-4020-000264,264,278,28795.7876,858.47,29654.2576
69400,02-05-2020,08-05-2020,08-05-2020,SO69400,PO17806199596,10-4020-000101,101,285,2870.86,83.83,2954.69
69401,02-05-2020,08-05-2020,12-05-2020,SO69401,PO17603155358,10-4020-000012,12,278,18220.3887,540.18,18760.5687
69402,02-05-2020,08-05-2020,07-05-2020,SO69402,PO16791116995,10-4020-000036,36,277,356.9,11,367.9
69403,02-05-2020,08-05-2020,05-05-2020,SO69403,PO17255162361,10-4020-000080,80,279,2159.35,64.78,2224.13
69404,02-05-2020,08-05-2020,06-05-2020,SO69404,PO16704110904,10-4020-000680,680,286,5454.1684,159.91,5614.0784
69405,03-05-2020,08-05-2020,11-05-2020,SO69405,PO16965195306,10-4020-000441,441,279,5997.47,179.3,6176.77
69406,03-05-2020,08-05-2020,11-05-2020,SO69406,PO16675181672,10-4020-000361,361,287,33170.8438,992.17,34163.0138
69407,03-05-2020,08-05-2020,07-05-2020,SO69407,PO16878140338,10-4020-000115,115,276,529.49,19.95,549.44
69408,03-05-2020,08-05-2020,06-05-2020,SO69408,PO16414161428,10-4020-000236,236,283,49522.3202,1540.31,51062.6302
69409,03-05-2020,08-05-2020,12-05-2020,SO69409,PO16762188016,10-4020-000259,259,276,6979.54,207.55,7187.09
69410,03-05-2020,08-05-2020,07-05-2020,SO69410,PO16820123881,10-4020-000213,213,290,19043.07,570.94,19614.01
69411,03-05-2020,08-05-2020,06-05-2020,SO69411,PO15921144493,10-4020-000077,77,281,3793.14,111.38,3904.52
69412,03-05-2020,08-05-2020,06-05-2020,SO69412,PO15689112657,10-4020-000328,328,275,61144.1476,1828.94,62973.0876
69413,03-05-2020,08-05-2020,11-05-2020,SO69413,PO15631191114,10-4020-000043,43,276,25756.7274,804.27,26560.9974
69414,03-05-2020,08-05-2020,11-05-2020,SO69414,PO15283145065,10-4020-000363,363,275,32910.64,992.19,33902.83
69415,03-05-2020,08-05-2020,05-05-2020,SO69415,PO15080175978,10-4020-000283,283,286,12307.08,368.77,12675.85
69416,03-05-2020,08-05-2020,06-05-2020,SO69416,PO15254137054,10-4020-000377,377,277,4006.24,120.03,4126.27
69417,03-05-2020,08-05-2020,05-05-2020,SO69417,PO15196165910,10-4020-000258,258,276,33513.25,1007.55,34520.8
69418,03-05-2020,08-05-2020,11-05-2020,SO69418,PO15370180703,10-4020-000381,381,275,23892.58,774.58,24667.16
69419,04-05-2020,11-05-2020,08-05-2020,SO69419,PO15051119574,10-4020-000207,207,279,3773.2,109.78,3882.98
69420,04-05-2020,11-05-2020,07-05-2020,SO69420,PO14529162389,10-4020-000289,289,287,1544.95,45.86,1590.81
69421,04-05-2020,11-05-2020,07-05-2020,SO69421,PO14587164345,10-4020-000199,199,287,26125.89,791.86,26917.75
69422,04-05-2020,11-05-2020,12-05-2020,SO69422,PO14500139823,10-4020-000650,650,276,68924.4536,2125.78,71050.2336
69423,04-05-2020,11-05-2020,13-05-2020,SO69423,PO14181174094,10-4020-000307,307,287,293.93,7.96,301.89
69424,05-05-2020,12-05-2020,07-05-2020,SO69424,PO13601112941,10-4020-000310,310,275,739.96,19.75,759.71
69425,05-05-2020,12-05-2020,11-05-2020,SO69425,PO13572186086,10-4020-000527,527,281,930.28,28.68,958.96
69426,05-05-2020,12-05-2020,14-05-2020,SO69426,PO13427130433,10-4020-000638,638,286,61171.015,1831.55,63002.565
69427,05-05-2020,12-05-2020,08-05-2020,SO69427,PO13253141794,10-4020-000031,31,286,356.9,11,367.9
69428,05-05-2020,12-05-2020,11-05-2020,SO69428,PO13282162060,10-4020-000157,157,286,923.38,27.7,951.08
69429,05-05-2020,12-05-2020,08-05-2020,SO69429,PO13369166572,10-4020-000391,391,286,32625.82,980.36,33606.18
69430,05-05-2020,12-05-2020,08-05-2020,SO69430,PO13311147802,10-4020-000301,301,286,11747.42,352.53,12099.95
69431,05-05-2020,12-05-2020,08-05-2020,SO69431,PO13166196609,10-4020-000656,656,286,4298.93,128.48,4427.41
69432,06-05-2020,13-05-2020,15-05-2020,SO69432,PO12789195722,10-4020-000677,677,285,649.1,17.28,666.38
69433,06-05-2020,13-05-2020,11-05-2020,SO69433,PO13456135245,10-4020-000614,614,286,60915.78,1845.63,62761.41
69434,06-05-2020,13-05-2020,11-05-2020,SO69434,PO13079121079,10-4020-000554,554,289,2007.1,61.89,2068.99
69435,06-05-2020,13-05-2020,11-05-2020,SO69435,PO13108171449,10-4020-000103,103,286,26319.76,790.05,27109.81
69436,07-05-2020,14-05-2020,14-05-2020,SO69436,PO12731116523,10-4020-000247,247,286,2181.2,62.34,2243.54
69437,07-05-2020,14-05-2020,15-05-2020,SO69437,PO12702116983,10-4020-000175,175,286,83146.7285,2575.96,85722.6885
69438,07-05-2020,14-05-2020,15-05-2020,SO69438,PO12006131752,10-4020-000270,270,277,72.16,2.23,74.39
69439,07-05-2020,14-05-2020,13-05-2020,SO69439,PO12209167133,10-4020-000411,411,290,436.9,13.47,450.37
69440,07-05-2020,14-05-2020,18-05-2020,SO69440,PO11629191677,10-4020-000396,396,277,577.45,17.39,594.84
69441,07-05-2020,14-05-2020,11-05-2020,SO69441,PO11745165450,10-4020-000097,97,276,68203.12,2046.73,70249.85
69442,08-05-2020,15-05-2020,14-05-2020,SO69442,PO11658194725,10-4020-000233,233,277,30979.4879,944.74,31924.2279
69443,08-05-2020,15-05-2020,19-05-2020,SO69443,PO11542130895,10-4020-000062,62,279,13580.31,407.61,13987.92
69444,08-05-2020,15-05-2020,15-05-2020,SO69444,PO11368134457,10-4020-000687,687,289,35271.9791,1086.37,36358.3491
69445,08-05-2020,15-05-2020,12-05-2020,SO69445,PO11281173752,10-4020-000068,68,289,6422.1,191.6,6613.7
69446,08-05-2020,15-05-2020,14-05-2020,SO69446,PO10498138449,10-4020-000316,316,285,1712.91,50.41,1763.32
69447,09-05-2020,15-05-2020,15-05-2020,SO69447,PO11223139140,10-4020-000632,632,286,33518.54,1036.16,34554.7
69448,09-05-2020,15-05-2020,14-05-2020,SO69448,PO11020118669,10-4020-000336,336,278,18951.99,570.21,19522.2
69449,09-05-2020,15-05-2020,18-05-2020,SO69449,PO10266117370,10-4020-000393,393,290,32640.51,986.12,33626.63
69450,10-05-2020,15-05-2020,13-05-2020,SO69450,PO10121172172,10-4020-000684,684,277,35047.5,1057.35,36104.85
69451,10-05-2020,15-05-2020,18-05-2020,SO69451,PO9918189570,10-4020-000260,260,279,50399.18,1522.2,51921.38
69452,10-05-2020,15-05-2020,18-05-2020,SO69452,PO10150198555,10-4020-000009,9,279,3325.46,103.71,3429.17
69453,10-05-2020,15-05-2020,13-05-2020,SO69453,PO609154424,10-4020-000492,492,276,808.68,21.9,830.58
69454,10-05-2020,15-05-2020,19-05-2020,SO69454,PO580171630,10-4020-000230,230,289,83967.3142,2518.24,86485.5542
69455,10-05-2020,15-05-2020,19-05-2020,SO69455,PO638130338,10-4020-000280,280,285,2076.5,59.51,2136.01
69456,10-05-2020,15-05-2020,15-05-2020,SO69456,PO957172965,10-4020-000376,376,282,42714.7048,1304.47,44019.1748
69457,11-05-2020,18-05-2020,15-05-2020,SO69457,PO1044146531,10-4020-000446,446,289,890.82,26.72,917.54
69458,11-05-2020,18-05-2020,15-05-2020,SO69458,PO754199287,10-4020-000645,645,283,461.69,13.85,475.54
69459,11-05-2020,18-05-2020,13-05-2020,SO69459,PO1247182751,10-4020-000296,296,279,72.89,2.25,75.14
69460,11-05-2020,18-05-2020,18-05-2020,SO69460,PO1595193276,10-4020-000426,426,278,18057.84,543.54,18601.38
69461,12-05-2020,19-05-2020,15-05-2020,SO69461,PO1508119064,10-4020-000430,430,282,31964.27,952.66,32916.93
69462,12-05-2020,19-05-2020,21-05-2020,SO69462,PO1769122113,10-4020-000540,540,277,11012.1296,329.72,11341.8496
69463,12-05-2020,19-05-2020,21-05-2020,SO69463,PO2465114259,10-4020-000148,148,275,323.99,9.72,333.71
69464,12-05-2020,19-05-2020,19-05-2020,SO69464,PO2668146931,10-4020-000535,535,286,41671.9521,1273.88,42945.8321
69465,13-05-2020,20-05-2020,22-05-2020,SO69465,PO2842153886,10-4020-000700,700,279,31001.29,924.62,31925.91
69466,13-05-2020,20-05-2020,20-05-2020,SO69466,PO2523169620,10-4020-000167,167,281,32061.68,955.1,33016.78
69467,13-05-2020,20-05-2020,19-05-2020,SO69467,PO2871181396,10-4020-000522,522,277,11951.6,356.13,12307.73
69468,13-05-2020,20-05-2020,21-05-2020,SO69468,PO3074129578,10-4020-000237,237,275,1435.55,75.81,1511.36
69469,13-05-2020,20-05-2020,18-05-2020,SO69469,PO19459142657,10-4020-000334,334,285,672.29,20.17,692.46
69470,13-05-2020,20-05-2020,20-05-2020,SO69470,PO19024173467,10-4020-000124,124,282,3061.77,91.85,3153.62
69471,14-05-2020,21-05-2020,19-05-2020,SO69471,PO18676191433,10-4020-000697,697,276,92940.6602,2970.11,95910.7702
69472,14-05-2020,21-05-2020,19-05-2020,SO69472,PO18734123537,10-4020-000449,449,277,963.2,29.7,992.9
69473,15-05-2020,22-05-2020,21-05-2020,SO69473,PO18792161947,10-4020-000378,378,277,1755.08,70.16,1825.24
69474,15-05-2020,22-05-2020,25-05-2020,SO69474,PO18560139140,10-4020-000531,531,279,9900.3,295.96,10196.26
69475,15-05-2020,22-05-2020,22-05-2020,SO69475,PO18618162557,10-4020-000605,605,280,57036.6793,1704.44,58741.1193
69476,15-05-2020,22-05-2020,22-05-2020,SO69476,PO18183173614,10-4020-000667,667,277,3438.05,103.66,3541.71
69477,15-05-2020,22-05-2020,20-05-2020,SO69477,PO18821146707,10-4020-000686,686,286,335.92,9.1,345.02
69478,16-05-2020,22-05-2020,25-05-2020,SO69478,PO18705185140,10-4020-000479,479,285,23913.07,708.86,24621.93
69479,16-05-2020,22-05-2020,22-05-2020,SO69479,PO18328116976,10-4020-000552,552,278,25573.5076,758.64,26332.1476
69480,16-05-2020,22-05-2020,25-05-2020,SO69480,PO15225149137,10-4020-000360,360,277,6078.44,187.42,6265.86
69481,16-05-2020,22-05-2020,19-05-2020,SO69481,PO18386146324,10-4020-000558,558,277,2780.78,85.62,2866.4
69482,16-05-2020,22-05-2020,25-05-2020,SO69482,PO18357170772,10-4020-000138,138,278,20373.69,608.24,20981.93
69483,16-05-2020,22-05-2020,25-05-2020,SO69483,PO14819165755,10-4020-000462,462,278,1376.99,41.31,1418.3
69484,17-05-2020,22-05-2020,19-05-2020,SO69484,PO16907118424,10-4020-000217,217,287,1964.65,58.57,2023.22
69485,18-05-2020,25-05-2020,25-05-2020,SO69485,PO16211116121,10-4020-000099,99,279,3308.99,103,3411.99
69486,18-05-2020,25-05-2020,22-05-2020,SO69486,PO15747152209,10-4020-000471,471,275,323.99,9.72,333.71
69487,18-05-2020,25-05-2020,22-05-2020,SO69487,PO14007180551,10-4020-000056,56,283,5175.82,155.34,5331.16
69488,18-05-2020,25-05-2020,25-05-2020,SO69488,PO14558122038,10-4020-000002,2,283,764.26,20.55,784.81
69489,18-05-2020,25-05-2020,21-05-2020,SO69489,PO14326153108,10-4020-000107,107,277,964.67,28.56,993.23
69490,19-05-2020,26-05-2020,27-05-2020,SO69490,PO10991119950,10-4020-000570,570,278,1054.93,32.53,1087.46
69491,19-05-2020,26-05-2020,22-05-2020,SO69491,PO12064111829,10-4020-000159,159,290,5058.33,151.64,5209.97
69492,19-05-2020,26-05-2020,22-05-2020,SO69492,PO11252160870,10-4020-000606,606,275,606.99,18.72,625.71
69493,19-05-2020,26-05-2020,22-05-2020,SO69493,PO12383119310,10-4020-000089,89,277,5306.48,158.81,5465.29
69494,19-05-2020,26-05-2020,21-05-2020,SO69494,PO8323148459,10-4020-000211,211,286,31.58,0.97,32.55
69495,19-05-2020,26-05-2020,27-05-2020,SO69495,PO12122175008,10-4020-000022,22,275,2402.27,74.03,2476.3
69496,19-05-2020,26-05-2020,27-05-2020,SO69496,PO10208178066,10-4020-000134,134,279,356.9,11,367.9
69497,20-05-2020,27-05-2020,29-05-2020,SO69497,PO8439178627,10-4020-000574,574,282,21.56,0.58,22.14
69498,20-05-2020,27-05-2020,28-05-2020,SO69498,PO8758118867,10-4020-000683,683,282,1544.95,45.86,1590.81
69499,20-05-2020,27-05-2020,28-05-2020,SO69499,PO6264119172,10-4020-000593,593,277,2057.23,74.7,2131.93
69500,21-05-2020,28-05-2020,01-06-2020,SO69500,PO5742135829,10-4020-000541,541,287,1289.55,63.18,1352.73
69501,21-05-2020,28-05-2020,28-05-2020,SO69501,PO6525182870,10-4020-000345,345,275,35676.55,1089.39,36765.94
69502,21-05-2020,28-05-2020,29-05-2020,SO69502,PO6293127965,10-4020-000612,612,279,1815.15,55.41,1870.56
69503,21-05-2020,28-05-2020,01-06-2020,SO69503,PO5771124379,10-4020-000079,79,276,61592.809,1840.54,63433.349
69504,21-05-2020,28-05-2020,29-05-2020,SO69504,PO7250171109,10-4020-000410,410,289,13820.75,414.07,14234.82
69505,22-05-2020,29-05-2020,26-05-2020,SO69505,PO5684197579,10-4020-000385,385,276,6140.2966,187.72,6328.0166
69506,22-05-2020,29-05-2020,01-06-2020,SO69506,PO3712113892,10-4020-000662,662,286,7099.56,211.15,7310.71
69507,22-05-2020,29-05-2020,02-06-2020,SO69507,PO6670113592,10-4020-000432,432,277,6042.17,185.74,6227.91
69508,22-05-2020,29-05-2020,28-05-2020,SO69508,PO7627176234,10-4020-000433,433,287,106267.61,3184.04,109451.65
69509,22-05-2020,29-05-2020,27-05-2020,SO69509,PO4611111760,10-4020-000131,131,281,29149.07,878.35,30027.42
69510,22-05-2020,29-05-2020,02-06-2020,SO69510,PO5568198481,10-4020-000422,422,279,3873.97,112.65,3986.62
69511,22-05-2020,29-05-2020,01-06-2020,SO69511,PO5829113904,10-4020-000266,266,289,48642.2046,1453.46,50095.6646
